Mine ID,Operator,Mine Name,Type,Status,State,County,Primary Canvass Code,Commodity
1501742,Prospect Coal Company,No 5 L Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501743,Dove Coal Company,No 4 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501750,Standard Sign & Signal Company,Raccoon No 1 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501760,Red Diamond Coal Company,No 2 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501763,Richard Coal Company,Mine No 1,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501772,Rita Coal Company,No Lg 2 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501775,Robinson Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501783,Runyon & Taylor Coal Company,No 2 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501784,Simpson Coal Company,#4 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501801,Kiser & Ratliff Coal Company,No 98 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501821,Rita Coal Company,Mine Lb 15,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501838,Thorpe & Farley Coal Company,#14 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501848,Tug River Alma Coal Company,No 7 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501860,Varney & Thacker Coal Company,#1 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501878,Williams Coal Company,Mine #6 A,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501884,Ike Coal Company Inc,No 1-C,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1501897,Ikerd & Bandy Coal Company Inc,No 5 Mine,Underground,Abandoned,Kentucky,Pulaski,Coal (Bituminous and Lignite),Coal (Bituminous)
1501911,Poplar Creek Mining Company Inc,No 1 Mine,Underground,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1501918,Cane Gap Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1501922,Collins Coal Company Inc,#5 Mine,Underground,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1501966,Glory Bee Coal Company Inc,Glory Bee Coal Co Inc Glory Bee Min,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1501967,Appolo Fuels Inc,No 1 Mine,Underground,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1501968,Bailey Hill Mining Company,No 2 Mine,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1501969,Straight Creek Coal Resources Company,Hance Strip,Surface,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1501970,Roaring Fork Coal Company,No 5 Mine,Underground,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1501972,Stray Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1501975,Marty Corp,No 1 Strip Mine,Surface,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1501978,Skoog & Stuart Coal Company,Mine No 2,Underground,Abandoned,Kentucky,Butler,Coal (Bituminous and Lignite),Coal (Bituminous)
1501982,Green Coal Company Inc,K-9,Surface,Abandoned,Kentucky,Daviess,Coal (Bituminous and Lignite),Coal (Bituminous)
1501983,Island Creek Coal Company,No 1,Underground,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1501986,Ligon Preparation Company,No I-100-2 Mine,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1501987,Patsy Development Company Inc,No 5,Underground,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1501989,Golden Glow Coals Inc,No 1 Mine,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1501991,Harlan Fuel Company,Elzo No 1,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1501992,Harlan No 4 Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1501994,Benham Coal Inc,No 10 Wisconsin Steel Mine,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1501997,Karst Robbins Coal Company Inc,No 2 Mine,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502000,Bow Valley Coal Resources Inc,Rocco Mine,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502001,Puckett Coal Company,#3 Mine,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502002,Manalapan Mining Company Inc,Mine #2,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502003,Jericol Mining Inc,Glenbrook Mine,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502004,T & T Darby Coal Company Inc,No 1 Mine,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502005,Terry Glenn Coal Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502006,United States Steel Mining Company Inc,No 7 South Main Mine,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502007,Arch Of Kentucky,No 33,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502008,Arch Of Kentucky,5 South Mine,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502009,Processing Systems Llc,Loadout Systems,Facility,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502010,Warner Coal Company Inc,No 2 Mine,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502012,Zeigler Coal Company,Zeigler No 9 Mine,Underground,AbandonedSealed,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502013,Hopkins County Coal LLC,East Volunteer,Facility,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502015,Fox Brothers Coal Company,Peacock No 2 Ug,Underground,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502016,Island Creek Coal Company,East Diamond Mine,Underground,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502017,Island Creek Coal Company,Williams Mine,Underground,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502018,Island Creek Coal Company,Fies Mine,Underground,AbandonedSealed,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502019,Island Creek Coal Company,Atkinson Mine,Underground,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502021,Pittsburg & Midway Coal Mining Company,Colonial,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502023,Rialto Coal Company Inc,Buffalo Creek Strip Mine,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502024,F & R Coal Company Inc,Utopia Mine,Underground,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502026,Weirs Creek Coal Company,Shamrock Mine,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502027,White Ash Mining Corp,No 1 Mine,Underground,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1502030,Falcon Coal Company Inc,No 3 Mine,Underground,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1502036,Lucky Star Coal Company,No 3 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1502040,Spears Coal Company Inc,No 4 Mine,Underground,AbandonedSealed,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1502041,Leslie County Mining Company,No 6 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1502042,Lucky Star Coal Company,No 4 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1502046,Golden Oak Mining Company L P,Golden Oak 3-A,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1502047,Beth Energy Mines Inc,Division Shop,Facility,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1502048,Big D Coal Company,#2 Mine,Underground,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1502050,Falcon Coal Company Inc,Falcon No 1,Underground,Abandoned,Kentucky,Jackson,Coal (Bituminous and Lignite),Coal (Bituminous)
1502052,Whitesburg Investment'S Inc,No 1 Mine,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1502055,Cumberland River Coal Company,Ovenfork Mine,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1502057,Smoky Quartz,Advantage #1,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1502060,Peter Cave Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1502061,Wolf Creek Collieries Company Inc,Mine #3,Underground,Abandoned,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1502062,Amax Coal Company,Ayrgem Strip Mine,Surface,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1502063,West Ken Coal Corp,Caney Creek Mine,Surface,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1502065,Peabody Coal Company,Gibraltar,Surface,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1502066,Land Restoration Inc,Lri Reclamation Site,Facility,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1502067,West Ken Coal Corp,Caney Creek Prep Plant,Facility,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1502068,Peabody Coal Company,Vogue,Facility,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1502069,Peabody Coal Company,Sinclair Strip Mine,Surface,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1502070,Peabody Coal Company,River Queen Ug Mine No 1,Underground,AbandonedSealed,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1502071,Pittsburg & Midway Coal Mining Company,Drake No 2 Ug Mine,Underground,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1502072,Pittsburg & Midway Coal Mining Company,Paradise Strip,Surface,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1502073,Pittsburg & Midway Coal Mining Company,Drake Mine No 1,Underground,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1502074,Wright Coal Company,Wright Strip Mine,Surface,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1502076,Peabody Coal Company,Riverview Mine,Surface,Abandoned,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1502077,Peabody Coal Company,Ken Surface,Surface,Abandoned,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1502078,Peabody Coal Company,Ken No 3 U G Mine,Underground,Abandoned,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1502079,Peabody Coal Company,Ken No 4 Mine,Underground,AbandonedSealed,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1502080,Peabody Coal Company,Homestead Strip Mine,Surface,Abandoned,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1502082,Hubb Corp,Hubb #1,Underground,AbandonedSealed,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1502083,Blue Diamond Mining Inc,Owens Branch Mine,Underground,AbandonedSealed,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1502085,Perry County Coal Corporation,HZ4-1,Underground,AbandonedSealed,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1502087,King Block Coal Company,No 2 Mine,Underground,Abandoned,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1502090,Apache Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502091,Trojan Mining,No 2,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502092,Beth Energy Mines Inc,No 26 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502093,Caney Branch Coal Company Inc,Mine No 3-L,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502096,Apex Minerals Inc,Mine No 1,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502097,Kentland-Elkhorn Corp,Fedscreek No 1 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502101,Johns Creek Elkhorn Coal Corp,No 2 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502102,Johns Creek Elkhorn Coal Corp,No 1 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502103,Kentland-Elkhorn Coal Corp,Peter Creek Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502104,Kentland-Elkhorn Corp,Kentland No 3 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502105,Kentland-Elkhorn Coal Corp,Spruce Fork No 2 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502106,Kentland-Elkhorn Coal Corp,Kentland No 2 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502107,Quad Fuel Inc,No 1,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502114,Samoyed Energy Company Inc,Prep Plant,Facility,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502115,Lamplighter Mining Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502117,Jenkins Letcher Coal Corp,Republic Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502119,S & R Coal Company,No 2 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502121,Sovereign Coal Corp,No 1-A,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1502127,High Carbon Fossil Fuel Company Inc,Wildcat No 1 Mine,Underground,Abandoned,Kentucky,Pulaski,Coal (Bituminous and Lignite),Coal (Bituminous)
1502128,Island Creek Coal Company,Uniontown Mine,Underground,Abandoned,Kentucky,Union,Coal (Bituminous and Lignite),Coal (Bituminous)
1502129,"Rough Creek Mining, LLC",Hamilton 1,Surface,NonProdActive,Kentucky,Union,Coal (Bituminous and Lignite),Coal (Bituminous)
1502130,Pittsburg & Midway Coal Mining Company,Dekoven Mine #6,Underground,Abandoned,Kentucky,Union,Coal (Bituminous and Lignite),Coal (Bituminous)
1502131,Pyro Mining Company,Pyro No 2,Underground,Abandoned,Kentucky,Union,Coal (Bituminous and Lignite),Coal (Bituminous)
1502132,Webster County Coal LLC,Dotiki Mine,Underground,Abandoned,Kentucky,Webster,Coal (Bituminous and Lignite),Coal (Bituminous)
1502133,Cal-Glo Coal Company Inc,No 1 Ug Mine,Underground,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1502134,"Arq Corbin, LLC","Corbin Project, LLC",Facility,NonProdActive,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1502146,Beaver Creek Consolidated Coal Inc,Jones Fork No 1 Mine,Underground,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1502148,Ray-Bob Coal Company,No 3 Mine,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502149,Ray-Bob Coal Company,No 4 Mine,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502150,Ray-Bob Coal Company,No 5,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1502151,Elkhorn & Jellico Coal Company Inc,Saphire No 1 Mine,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1502152,Golden Oak Mining Company Inc,No 5,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1502153,Golden Oak Mining Company Inc,Sandlick #3,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1502154,Golden Oak Mining Company Inc,Cane Hollow No 4 Mine,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1502156,No.1 Contractor Inc.,Providence #1 Prep Plant,Facility,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502157,Island Creek Coal Company,No 9 Mine,Underground,AbandonedSealed,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502162,South Hopkins Coal Company,No 2 Mine,Underground,AbandonedSealed,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1502166,Fair View Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1502173,Straight Ridge Coal Company,No 5 Mine,Underground,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1502175,Leeco Inc,Leeco No 1 Mine,Underground,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1502177,Jacks Creek Coal Company,No 5 Mine,Underground,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1502180,John Kent Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1502181,New Rocky Branch Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1502182,New Rocky Branch Coal Company,No 3 Mine,Underground,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1502186,Garry Coal Company Inc,No 1-A Mine,Underground,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1502187,Thomas Branch Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1502188,A Hunter Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1502189,Beaver Branch Coal Company,No 19 Mine,Underground,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1502190,C & K Coal Company,No 6 Mine,Underground,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1502194,Carry Back Coal Company,No M-14 Mine,Underground,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1502196,Carry Back Coal Co,No M-17 Mine,Underground,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1502199,C & H Coal Company Inc,No 32 Mine,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1502200,Columbia Coal Company,No C-62 Mine,Underground,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1502201,Export Coal Mining Inc,No L-65 Mine,Underground,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1502204,Carry Back Coal Company,No L-51 Mine,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1502205,Francies Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1502207,H & H Coal Company,No 5 Mine,Underground,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
